user_id,name,age,location,skills,experience_years,preferred_role,preferred_type,salary_expectation,active
3031,Jayant Kaur,28,Bangalore,"React,MongoDB,Node.js,TensorFlow,Power BI,Kubernetes",9,ML Engineer,Full-time,2041812,True
3032,Pranay Dalal,32,Chennai,"React,MongoDB,Tableau",10,ML Engineer,Internship,670711,True
3033,Ehsaan Mangat,28,Bangalore,"Docker,Power BI,Node.js,MongoDB,Python,Kubernetes",2,Data Scientist,Full-time,1448692,False
3034,Ayesha Tella,36,Bangalore,"MongoDB,SQL,Docker,React",2,Frontend Developer,Hybrid,1970305,True
3035,Keya Ray,39,Delhi,"MongoDB,AWS,Machine Learning,SQL,Flutter,C++",9,Backend Engineer,Internship,1543769,False
3036,Dishani Bhatti,33,Chennai,"React,Android,Node.js,TensorFlow",0,ML Engineer,Internship,1400016,True
3037,Anvi Lanka,24,Pune,"MongoDB,TensorFlow,Android,C++,Cybersecurity,Docker",7,Data Scientist,Internship,1240347,True
3038,Trisha Thaker,31,Chennai,"Java,React,MongoDB",1,Backend Engineer,Hybrid,415510,True
3039,Aayush Kota,33,Chennai,"DevOps,Java,C++,Docker,React",3,DevOps Engineer,Hybrid,1203638,False
3040,Anahita Barman,34,Remote,"SQL,Cybersecurity,React,TensorFlow",0,Cybersecurity Analyst,Hybrid,671661,True
3041,Lakshay Khosla,23,Kolkata,"Docker,Java,C++,SQL,Android,Power BI",1,Frontend Developer,Internship,343712,False
3042,Shanaya Sarin,39,Hyderabad,"Java,TensorFlow,AWS",0,Backend Engineer,Internship,2048998,True
3043,Advika Bali,33,Bangalore,"Java,Kubernetes,TensorFlow",2,Frontend Developer,Remote,1381362,False
3044,Himmat Jaggi,30,Delhi,"Java,Docker,Machine Learning,Cybersecurity",1,Data Analyst,Full-time,2305109,True
3045,Adira Mand,36,Hyderabad,"Cybersecurity,MongoDB,Java,C++",5,Cloud Engineer,Full-time,662431,False
3046,Kartik Saini,24,Chennai,"React,TensorFlow,Python,Node.js",4,Cloud Engineer,Full-time,977681,True
3047,Kiaan Gara,30,Hyderabad,"Node.js,Cybersecurity,Android",10,DevOps Engineer,Hybrid,873434,False
3048,Mohanlal Desai,23,Chennai,"Power BI,Tableau,Spring Boot,DevOps,Docker,Node.js",6,ML Engineer,Full-time,1301776,True
3049,Shanaya Sastry,22,Remote,"React,MongoDB,DevOps,TensorFlow,C++",3,Backend Engineer,Full-time,1761090,False
3050,Yuvaan Reddy,22,Hyderabad,"C++,Machine Learning,Docker,Cybersecurity",0,Data Analyst,Internship,1078236,False
3051,Ojas Mahajan,23,Kolkata,"Spring Boot,Machine Learning,AWS,Cybersecurity,C++",10,Cloud Engineer,Hybrid,614790,True
3052,Gatik Divan,25,Mumbai,"Power BI,C++,Android,SQL,DevOps",8,Mobile Developer,Internship,1937568,False
3053,Nirvaan Ray,37,Chennai,"Python,Spring Boot,React",9,Mobile Developer,Internship,2193383,False
3054,Madhav Som,33,Chennai,"Spring Boot,Tableau,TensorFlow,Node.js,Flutter",2,Cloud Engineer,Full-time,2211280,True
3055,Urvi Dara,33,Kolkata,"Spring Boot,MongoDB,DevOps,Python",4,Data Analyst,Full-time,2298212,True
3056,Raghav Bhardwaj,22,Hyderabad,"SQL,React,Kubernetes,Python,Flutter",6,Full Stack Developer,Internship,1055111,False
3057,Siya Saraf,22,Remote,"Python,DevOps,Flutter",6,Full Stack Developer,Full-time,1440613,True
3058,Bhavin Gola,36,Pune,"Python,Power BI,Flutter,AWS",3,Full Stack Developer,Full-time,810508,False
3059,Kartik Dugar,26,Pune,"Node.js,Cybersecurity,DevOps,AWS",2,Full Stack Developer,Remote,1490798,True
3060,Ryan Mangal,38,Delhi,"Machine Learning,Node.js,Tableau,Docker,AWS,TensorFlow",9,Cybersecurity Analyst,Hybrid,434007,True
3061,Purab Bose,29,Hyderabad,"Cybersecurity,SQL,Android",9,Frontend Developer,Remote,1864583,True
3062,Onkar Banik,24,Chennai,"Python,Machine Learning,Docker,Cybersecurity,MongoDB",7,Backend Engineer,Remote,850510,True
3063,Tarini Badal,34,Delhi,"Spring Boot,Power BI,Java",9,Cloud Engineer,Remote,422518,True
3064,Tanya Chanda,38,Bangalore,"Python,TensorFlow,React",9,DevOps Engineer,Hybrid,1317474,False
3065,Prisha Khanna,23,Mumbai,"Tableau,React,SQL,TensorFlow",7,Full Stack Developer,Internship,2204768,False
3066,Pranay Choudhury,25,Bangalore,"C++,Tableau,Kubernetes,Python",6,ML Engineer,Hybrid,2387596,True
3067,Arhaan Suri,28,Remote,"Node.js,React,Kubernetes",10,Cybersecurity Analyst,Internship,1351012,True
3068,Faiyaz Bhat,33,Bangalore,"Machine Learning,Cybersecurity,DevOps,Spring Boot,Android",7,Mobile Developer,Hybrid,387475,False
3069,Vivaan Deshpande,26,Bangalore,"Flutter,Java,TensorFlow,Spring Boot,Android,C++",8,Cybersecurity Analyst,Internship,361961,False
3070,Lakshay Lal,23,Bangalore,"Machine Learning,Flutter,Android,Kubernetes,React,Power BI",4,Mobile Developer,Internship,481325,True
3071,Eshani Swaminathan,33,Mumbai,"Android,Flutter,C++,Kubernetes",6,Full Stack Developer,Full-time,1553429,True
3072,Trisha Ganesh,25,Mumbai,"Python,Tableau,SQL,Docker",7,Data Analyst,Remote,1968366,False
3073,Miraya Loyal,29,Delhi,"Power BI,AWS,Machine Learning,Python,SQL,Node.js",10,Backend Engineer,Remote,890719,False
3074,Anay Shukla,26,Chennai,"Tableau,Python,Java,SQL,DevOps",7,Backend Engineer,Hybrid,763935,False
3075,Nitya Yogi,31,Chennai,"React,Machine Learning,Cybersecurity,Tableau,Kubernetes,Node.js",9,Data Scientist,Internship,1030300,False
3076,Abram Arya,39,Kolkata,"AWS,SQL,DevOps",5,Cloud Engineer,Full-time,1303117,True
3077,Akarsh Chana,28,Pune,"TensorFlow,Spring Boot,AWS,Kubernetes,Flutter",1,Mobile Developer,Remote,1922670,True
3078,Amira Gade,22,Delhi,"Node.js,Flutter,MongoDB",2,Cybersecurity Analyst,Full-time,2156490,True
3079,Drishya Bhagat,24,Remote,"AWS,Node.js,Cybersecurity,Python,Tableau",1,Data Analyst,Internship,1041693,True
3080,Ritvik Dayal,32,Chennai,"MongoDB,DevOps,Docker,Power BI",0,Data Analyst,Remote,829329,False
3081,Siya Saraf,22,Chennai,"Kubernetes,AWS,Tableau",0,DevOps Engineer,Hybrid,331834,True
3082,Tarini Sarkar,25,Bangalore,"React,Java,DevOps,Kubernetes,Machine Learning,Tableau",3,Mobile Developer,Remote,2352730,False
3083,Kabir Bava,23,Bangalore,"Java,Python,AWS",9,Mobile Developer,Internship,717123,False
3084,Anahi Chacko,25,Pune,"MongoDB,SQL,Power BI,C++,Cybersecurity",5,Mobile Developer,Hybrid,310306,False
3085,Amani Cherian,39,Pune,"Python,TensorFlow,Spring Boot,Docker",2,ML Engineer,Full-time,1915103,False
3086,Adira Rajagopalan,35,Hyderabad,"Machine Learning,MongoDB,TensorFlow,Android,Spring Boot",4,ML Engineer,Internship,353890,True
3087,Fateh Gandhi,40,Delhi,"Docker,React,C++,Android,Kubernetes",6,Data Analyst,Internship,1725985,True
3088,Fateh Vala,32,Pune,"Flutter,C++,Node.js,Python,MongoDB,TensorFlow",2,Full Stack Developer,Full-time,1647009,False
3089,Alia Rau,38,Bangalore,"C++,Java,Node.js,Tableau,React,Cybersecurity",10,Frontend Developer,Internship,2306808,False
3090,Tara Chaudhary,21,Kolkata,"Flutter,Docker,Machine Learning,Kubernetes,C++,Android",3,Cloud Engineer,Full-time,1792063,True
3091,Nirvaan Bhardwaj,23,Pune,"Tableau,TensorFlow,DevOps,Spring Boot,Docker,React",7,Frontend Developer,Full-time,1499851,True
3092,Hiran Behl,40,Delhi,"Python,Java,DevOps,Kubernetes",7,Mobile Developer,Remote,922865,True
3093,Sahil Comar,23,Chennai,"SQL,Flutter,Spring Boot,MongoDB",6,Cybersecurity Analyst,Remote,831879,False
3094,Vihaan Baral,38,Delhi,"Power BI,Cybersecurity,Docker",10,Cloud Engineer,Internship,1736542,True
3095,Hiran Cherian,31,Chennai,"Java,React,Cybersecurity,SQL",10,Data Scientist,Internship,1781005,True
3096,Gatik Varty,34,Kolkata,"AWS,Flutter,Android,Kubernetes,Cybersecurity",5,Frontend Developer,Remote,2346198,True
3097,Chirag Dora,29,Mumbai,"Kubernetes,DevOps,Power BI,Spring Boot,Machine Learning",6,Mobile Developer,Internship,2268226,False
3098,Nitara Tank,29,Remote,"DevOps,Flutter,AWS,Tableau,Node.js",9,DevOps Engineer,Hybrid,804632,True
3099,Advik Ratta,30,Kolkata,"Machine Learning,Python,Flutter,Node.js",9,Data Analyst,Hybrid,1906743,False
3100,Hrishita Raju,24,Pune,"Flutter,Node.js,Android",6,Cloud Engineer,Remote,1270625,False
3101,Saira Bajaj,21,Remote,"SQL,DevOps,Node.js,C++",2,Cybersecurity Analyst,Full-time,1563164,False
3102,Miraya Gandhi,32,Bangalore,"Node.js,Docker,TensorFlow,Power BI",7,Full Stack Developer,Full-time,1503238,False
3103,Misha Kannan,36,Remote,"Spring Boot,React,Tableau,TensorFlow",10,Data Scientist,Internship,401616,True
3104,Hrishita Tailor,28,Pune,"TensorFlow,Android,Node.js",3,ML Engineer,Internship,954563,True
3105,Ryan Hayer,39,Delhi,"C++,MongoDB,Power BI,Cybersecurity,Tableau",7,Data Scientist,Internship,1126824,False
3106,Ivana Sule,28,Pune,"Docker,Python,React,C++,Power BI,MongoDB",2,Data Scientist,Full-time,2472617,False
3107,Onkar Trivedi,37,Delhi,"MongoDB,SQL,Docker,Tableau",3,Data Analyst,Internship,1898137,True
3108,Lavanya Boase,37,Pune,"Power BI,C++,Docker,MongoDB,Python,Flutter",5,DevOps Engineer,Hybrid,2123959,True
3109,Damini Vaidya,21,Mumbai,"SQL,Java,React,Docker,C++,Node.js",9,Mobile Developer,Full-time,1202400,False
3110,Kashvi Chad,22,Bangalore,"React,Machine Learning,TensorFlow",6,Frontend Developer,Internship,1746953,True
3111,Amira Cherian,38,Bangalore,"Tableau,DevOps,Java,TensorFlow",4,Frontend Developer,Full-time,1482145,True
3112,Nakul Shukla,29,Chennai,"Spring Boot,MongoDB,Cybersecurity",8,Mobile Developer,Full-time,1195806,False
3113,Ivana Sidhu,27,Hyderabad,"Tableau,Docker,Power BI,TensorFlow,Kubernetes",5,Mobile Developer,Full-time,1126634,True
3114,Zaina Lal,40,Bangalore,"MongoDB,Tableau,Machine Learning",6,DevOps Engineer,Internship,761330,False
3115,Nirvaan Shere,35,Delhi,"C++,Java,Node.js",7,Frontend Developer,Internship,1156501,False
3116,Baiju Singhal,24,Kolkata,"React,Spring Boot,Tableau",6,Data Analyst,Internship,773212,True
3117,Advik Deep,39,Remote,"Android,Spring Boot,Tableau,Docker,Machine Learning,React",2,Data Analyst,Full-time,2298545,True
3118,Siya Mander,31,Bangalore,"Cybersecurity,Docker,Spring Boot,DevOps,Node.js",5,Full Stack Developer,Full-time,1758684,False
3119,Trisha Seshadri,31,Remote,"Cybersecurity,Spring Boot,Kubernetes,DevOps",3,ML Engineer,Remote,1484004,True
3120,Saanvi Tara,33,Kolkata,"React,Android,Power BI,Machine Learning",8,Data Scientist,Full-time,1685172,False
3121,Mohanlal Thakkar,34,Kolkata,"Docker,Python,DevOps,Cybersecurity,C++,MongoDB",8,Mobile Developer,Remote,960981,False
3122,Shray Luthra,26,Remote,"Flutter,Cybersecurity,Kubernetes,SQL,AWS,Java",10,Mobile Developer,Full-time,990409,False
3123,Rhea Trivedi,25,Mumbai,"Flutter,React,Kubernetes,Python,MongoDB",8,Cloud Engineer,Remote,332103,False
3124,Devansh Dugal,25,Bangalore,"Kubernetes,Cybersecurity,AWS,Power BI,MongoDB,DevOps",7,Cloud Engineer,Full-time,806967,False
3125,Jayesh Ramaswamy,25,Mumbai,"Power BI,Tableau,MongoDB,Docker",0,Cybersecurity Analyst,Full-time,336155,False
3126,Aniruddh Tailor,23,Pune,"Java,Node.js,SQL",2,ML Engineer,Hybrid,1517469,False
3127,Zeeshan Sengupta,27,Bangalore,"Power BI,Android,DevOps,React,MongoDB",9,Data Analyst,Full-time,2291190,True
3128,Umang Gara,33,Mumbai,"Spring Boot,MongoDB,Cybersecurity,Android,Docker,Node.js",0,Cybersecurity Analyst,Internship,2497878,True
3129,Samar Grover,27,Delhi,"Python,DevOps,Spring Boot,Node.js,C++",4,Backend Engineer,Internship,1828946,True
3130,Onkar Chakrabarti,35,Chennai,"Node.js,C++,Cybersecurity,SQL",3,Cybersecurity Analyst,Full-time,2223737,True
3131,Tarini Chandran,32,Delhi,"Kubernetes,Flutter,Java,React,AWS,DevOps",10,Cybersecurity Analyst,Full-time,646516,False
3132,Kanav Sastry,22,Hyderabad,"C++,MongoDB,Node.js",6,Data Scientist,Full-time,2413591,True
3133,Vaibhav Sunder,25,Kolkata,"Cybersecurity,Docker,SQL,Android,Power BI",5,Cybersecurity Analyst,Internship,1152735,True
3134,Sahil Andra,31,Delhi,"Spring Boot,Power BI,C++,AWS",1,DevOps Engineer,Internship,2279684,True
3135,Lakshay Zacharia,29,Kolkata,"Tableau,Flutter,MongoDB,TensorFlow",10,ML Engineer,Remote,396241,True
3136,Anvi Bakshi,23,Remote,"Flutter,DevOps,Spring Boot,Node.js",8,Backend Engineer,Hybrid,1947712,False
3137,Hazel Gandhi,29,Pune,"Node.js,TensorFlow,Python,Java,MongoDB,Tableau",10,Backend Engineer,Full-time,1940488,True
3138,Ritvik Barad,23,Delhi,"Python,Machine Learning,C++,DevOps,SQL,MongoDB",5,DevOps Engineer,Remote,900795,False
3139,Ishita Wali,24,Kolkata,"Java,Docker,Kubernetes,Machine Learning",6,ML Engineer,Internship,1142100,True
3140,Rhea Deol,23,Bangalore,"Java,DevOps,Tableau",9,Cybersecurity Analyst,Remote,576683,False
3141,Rasha Dhar,37,Hyderabad,"TensorFlow,Cybersecurity,Java",2,Full Stack Developer,Remote,1708960,False
3142,Adah Bala,23,Mumbai,"Java,Kubernetes,DevOps,SQL",3,Cloud Engineer,Internship,2081310,True
3143,Gatik Bala,28,Kolkata,"AWS,Cybersecurity,Python,C++,Power BI,Android",10,Data Analyst,Full-time,1762931,False
3144,Lakshay Krish,35,Delhi,"Python,Spring Boot,Kubernetes,C++,Flutter,Android",1,Data Scientist,Hybrid,1189573,True
3145,Charvi Karan,21,Kolkata,"Docker,Android,Tableau,TensorFlow,C++,Java",8,Cybersecurity Analyst,Full-time,1593627,True
3146,Khushi Toor,34,Chennai,"Flutter,Spring Boot,Python,React,Docker,MongoDB",7,Data Analyst,Internship,712273,False
3147,Yuvraj  Bhat,36,Kolkata,"Tableau,Cybersecurity,Docker,Flutter",3,Data Analyst,Hybrid,403074,True
3148,Nishith Luthra,33,Pune,"MongoDB,AWS,Cybersecurity,Tableau,Docker,Android",6,Cloud Engineer,Full-time,1116699,False
3149,Zoya Randhawa,33,Hyderabad,"Machine Learning,AWS,Cybersecurity,Python,Kubernetes,Node.js",9,Cybersecurity Analyst,Remote,1633751,True
3150,Siya Kumer,25,Mumbai,"Power BI,DevOps,Android,Node.js,Docker",5,Cybersecurity Analyst,Internship,1894598,False
3151,Drishya Bhatia,21,Chennai,"Cybersecurity,Python,Machine Learning,DevOps,Android",1,DevOps Engineer,Full-time,2148919,True
3152,Vidur Choudhry,33,Mumbai,"Cybersecurity,Docker,C++,Node.js,TensorFlow,Flutter",5,Data Analyst,Hybrid,689284,False
3153,Dishani Bhardwaj,23,Hyderabad,"Tableau,Flutter,Java,DevOps,Cybersecurity",10,Mobile Developer,Full-time,318298,True
3154,Urvi Lad,29,Delhi,"Tableau,Android,Power BI,Spring Boot",10,Cloud Engineer,Full-time,1276914,True
3155,Samar Bassi,25,Chennai,"React,DevOps,Node.js",5,Data Scientist,Full-time,2427249,False
3156,Vidur Anand,22,Remote,"AWS,Python,MongoDB,Spring Boot,C++",2,Backend Engineer,Remote,1092860,False
3157,Ehsaan Varghese,40,Chennai,"Cybersecurity,Python,MongoDB",2,Data Scientist,Full-time,2390754,True
3158,Anaya Shan,21,Pune,"AWS,MongoDB,Flutter,Node.js,Power BI",9,Cloud Engineer,Hybrid,1303353,False
3159,Nishith Amble,30,Bangalore,"Power BI,C++,SQL,TensorFlow,Docker",10,Cybersecurity Analyst,Hybrid,2011304,False
3160,Kabir Badami,29,Bangalore,"Cybersecurity,Power BI,Docker,Spring Boot,Machine Learning,Node.js",4,Mobile Developer,Remote,1366971,False
3161,Shayak Rama,23,Delhi,"Flutter,Cybersecurity,DevOps,Spring Boot,Android,Tableau",8,ML Engineer,Hybrid,2425155,True
3162,Ivan Lad,30,Chennai,"Cybersecurity,Flutter,AWS,DevOps,Power BI",7,ML Engineer,Internship,1942644,False
3163,Devansh Kant,37,Mumbai,"Node.js,Python,Android,Power BI",5,Full Stack Developer,Internship,319190,False
3164,Yuvraj  Mangal,28,Pune,"Cybersecurity,Docker,SQL,TensorFlow,React,Flutter",6,Cybersecurity Analyst,Hybrid,432849,False
3165,Madhup Bhavsar,21,Delhi,"Java,Spring Boot,DevOps,AWS,SQL",4,Data Analyst,Internship,992835,True
3166,Nayantara D’Alia,22,Remote,"SQL,AWS,Docker,Java",7,Cloud Engineer,Remote,2355302,True
3167,Vaibhav Hora,39,Mumbai,"Spring Boot,Python,Kubernetes,Cybersecurity,Java",6,Backend Engineer,Hybrid,1772889,True
3168,Veer Virk,32,Bangalore,"Python,TensorFlow,Machine Learning,DevOps",10,Backend Engineer,Full-time,1607162,True
3169,Heer Basu,31,Chennai,"Node.js,Android,SQL",10,ML Engineer,Remote,2361378,False
3170,Rohan Dhillon,27,Hyderabad,"React,Node.js,Kubernetes",10,Mobile Developer,Full-time,1452474,True
3171,Adah Warrior,33,Mumbai,"Android,SQL,Node.js,Flutter",10,Data Analyst,Remote,1742614,True
3172,Siya Barad,22,Mumbai,"Kubernetes,Tableau,Docker,Spring Boot,AWS,Node.js",5,Frontend Developer,Hybrid,2109376,True
3173,Hrishita Sachar,40,Hyderabad,"Machine Learning,React,C++,Power BI",10,DevOps Engineer,Hybrid,1799376,False
3174,Chirag Kalla,28,Remote,"Flutter,Node.js,Power BI",2,Full Stack Developer,Full-time,2043711,False
3175,Divit Mangal,27,Chennai,"SQL,MongoDB,React,Node.js,Flutter,Java",10,Mobile Developer,Internship,1870984,False
3176,Kabir Dubey,26,Kolkata,"React,AWS,Flutter,Python,SQL",4,Full Stack Developer,Full-time,2443977,False
3177,Yakshit Bains,33,Pune,"DevOps,Java,Flutter",9,ML Engineer,Full-time,2109789,True
3178,Oorja Balakrishnan,21,Chennai,"C++,Flutter,Power BI,Java,Node.js",5,Data Scientist,Hybrid,899108,True
3179,Zeeshan Johal,34,Remote,"React,AWS,Docker,SQL",3,Full Stack Developer,Full-time,1594263,False
3180,Anahi Raj,23,Delhi,"Java,Node.js,Spring Boot,Kubernetes",6,DevOps Engineer,Hybrid,493768,True
3181,Biju Seshadri,38,Pune,"React,Kubernetes,SQL,Node.js",7,Mobile Developer,Hybrid,2152051,False
3182,Sahil Kaul,35,Pune,"React,Machine Learning,TensorFlow",9,Data Scientist,Hybrid,1385321,True
3183,Mahika Agarwal,23,Chennai,"Kubernetes,Flutter,Spring Boot,DevOps,Android",1,Data Scientist,Remote,2329241,False
3184,Aradhya Chauhan,24,Hyderabad,"Python,Flutter,Node.js,React,Machine Learning",7,Cybersecurity Analyst,Remote,1935052,False
3185,Eshani Issac,23,Remote,"AWS,Tableau,React,Flutter",2,Cybersecurity Analyst,Full-time,524710,False
3186,Hrishita Bahri,28,Pune,"React,Cybersecurity,Kubernetes,MongoDB",9,Frontend Developer,Hybrid,2156623,True
3187,Dishani Mander,35,Kolkata,"React,Python,Spring Boot,Node.js,TensorFlow,SQL",10,Cloud Engineer,Internship,304105,False
3188,Mamooty Varughese,30,Mumbai,"Spring Boot,Docker,Java",4,DevOps Engineer,Hybrid,514406,True
3189,Eshani Sami,26,Bangalore,"MongoDB,Tableau,Kubernetes,Power BI",8,Cybersecurity Analyst,Full-time,1193583,False
3190,Miraya Dada,32,Bangalore,"Machine Learning,Tableau,MongoDB,Android",6,Data Scientist,Remote,499330,False
3191,Nirvaan Amble,21,Chennai,"Flutter,Android,Spring Boot,TensorFlow,Machine Learning",1,Full Stack Developer,Remote,1307025,False
3192,Tushar Tak,38,Hyderabad,"C++,Kubernetes,Node.js",7,Backend Engineer,Full-time,503290,False
3193,Nirvaan Hayer,24,Chennai,"SQL,MongoDB,Java,React",8,DevOps Engineer,Remote,924520,True
3194,Mannat Deo,24,Chennai,"Spring Boot,Kubernetes,AWS,Java",8,ML Engineer,Full-time,1922086,True
3195,Priyansh Dugar,34,Chennai,"Python,Kubernetes,C++,Power BI,React,Spring Boot",6,Cybersecurity Analyst,Full-time,2253944,False
3196,Keya Hegde,36,Kolkata,"AWS,Java,Cybersecurity,Python,DevOps,C++",1,DevOps Engineer,Full-time,511200,False
3197,Indrajit Verma,21,Remote,"Flutter,Kubernetes,SQL",8,Mobile Developer,Full-time,1644865,True
3198,Hansh Bhatti,26,Chennai,"Python,Tableau,Spring Boot,C++,MongoDB,Java",9,Frontend Developer,Hybrid,1574784,False
3199,Anahita Malhotra,29,Mumbai,"Power BI,Node.js,MongoDB,Spring Boot,AWS,Docker",1,Cybersecurity Analyst,Remote,2202198,False
3200,Advik Kannan,36,Hyderabad,"Android,DevOps,React,Flutter",2,Data Analyst,Remote,1786358,False
3201,Zeeshan Bhagat,24,Pune,"MongoDB,Android,Kubernetes,Python,AWS,Cybersecurity",7,ML Engineer,Internship,712910,True
3202,Indranil Kaul,38,Remote,"Java,AWS,Node.js,Docker,Machine Learning",10,DevOps Engineer,Internship,588767,False
3203,Miraan Suresh,30,Kolkata,"AWS,Power BI,Flutter,Docker,Spring Boot,React",0,DevOps Engineer,Full-time,600389,False
3204,Faiyaz Vala,34,Hyderabad,"AWS,React,Spring Boot,DevOps,Node.js",8,ML Engineer,Full-time,1964224,False
3205,Aayush Uppal,27,Kolkata,"Power BI,Python,SQL,MongoDB,AWS",6,Full Stack Developer,Internship,2441250,False
3206,Mehul Shukla,21,Chennai,"Cybersecurity,DevOps,Kubernetes,Python,Power BI,Node.js",8,ML Engineer,Internship,1255619,False
3207,Kiaan Andra,28,Hyderabad,"DevOps,AWS,Node.js,React,Machine Learning",10,Backend Engineer,Internship,541806,False
3208,Arhaan Sarma,31,Chennai,"C++,Java,SQL,Cybersecurity,Docker",10,Backend Engineer,Full-time,643748,False
3209,Ivana Kala,26,Pune,"SQL,Power BI,React,Docker",0,Frontend Developer,Full-time,2172127,False
3210,Hansh Yadav,22,Remote,"Android,Tableau,Cybersecurity,SQL,Flutter",9,Cloud Engineer,Hybrid,2182385,True
3211,Yuvaan Sachdeva,31,Pune,"React,Power BI,DevOps,Tableau",4,Full Stack Developer,Internship,1708244,False
3212,Sana Bhavsar,32,Hyderabad,"Python,Flutter,C++",7,ML Engineer,Hybrid,2004490,True
3213,Taimur Dugal,24,Kolkata,"React,AWS,Android,Spring Boot",5,Cloud Engineer,Remote,2038193,True
3214,Ira Luthra,34,Delhi,"Docker,Power BI,Tableau,C++,Java,TensorFlow",3,Full Stack Developer,Full-time,1944015,True
3215,Taimur Soman,22,Hyderabad,"Python,Power BI,C++,Flutter",7,Mobile Developer,Remote,1020332,True
3216,Emir Manda,33,Chennai,"Flutter,React,Kubernetes,C++",7,Cybersecurity Analyst,Hybrid,1423070,True
3217,Anay Toor,22,Delhi,"Kubernetes,Power BI,AWS",9,Mobile Developer,Hybrid,1858483,False
3218,Aarav Hari,37,Chennai,"Flutter,Kubernetes,React,Node.js,Cybersecurity",4,ML Engineer,Remote,910270,False
3219,Anika Sandhu,31,Hyderabad,"SQL,C++,AWS,Machine Learning,DevOps,Java",10,DevOps Engineer,Internship,2065683,True
3220,Ranbir Acharya,24,Pune,"MongoDB,Java,React,DevOps",3,Cybersecurity Analyst,Hybrid,1801592,False
3221,Dharmajan Ratta,24,Chennai,"Machine Learning,Kubernetes,React,DevOps,Docker",3,Data Scientist,Remote,336393,False
3222,Mishti Barad,40,Kolkata,"Java,Flutter,TensorFlow,Spring Boot,Android",9,Full Stack Developer,Internship,868795,False
3223,Adah Chada,22,Pune,"Android,Power BI,Docker",5,Frontend Developer,Internship,1979651,True
3224,Elakshi Karnik,23,Chennai,"Power BI,Docker,Flutter,Android",0,Cloud Engineer,Remote,807610,False
3225,Kismat Bedi,28,Delhi,"AWS,TensorFlow,Node.js",10,Backend Engineer,Remote,1434025,True
3226,Arhaan Rattan,40,Chennai,"Flutter,Kubernetes,AWS",3,Data Analyst,Hybrid,1594115,True
3227,Aarav Banerjee,24,Hyderabad,"TensorFlow,SQL,AWS,DevOps,MongoDB",8,DevOps Engineer,Remote,429257,True
3228,Riaan Sami,29,Chennai,"Python,TensorFlow,Android,Flutter,AWS",1,Frontend Developer,Internship,573156,False
3229,Vaibhav Krishnamurthy,34,Delhi,"DevOps,TensorFlow,React",4,Cloud Engineer,Hybrid,1107007,True
3230,Misha Saxena,27,Remote,"Machine Learning,TensorFlow,Node.js",4,Mobile Developer,Full-time,534052,True
3231,Madhav Bera,33,Hyderabad,"Python,Docker,Machine Learning",6,Mobile Developer,Hybrid,1060169,True
3232,Drishya Kannan,22,Pune,"Power BI,MongoDB,Cybersecurity,Flutter",9,Data Analyst,Remote,1004143,False
3233,Zain Chandran,28,Chennai,"C++,SQL,DevOps,Tableau,Machine Learning,Flutter",8,ML Engineer,Full-time,1266767,False
3234,Hridaan Kumer,25,Delhi,"TensorFlow,Python,MongoDB,Flutter",10,Backend Engineer,Remote,1433128,False
3235,Drishya Brahmbhatt,27,Chennai,"Tableau,Cybersecurity,Kubernetes,DevOps,Node.js",3,Cloud Engineer,Hybrid,730031,False
3236,Nirvi Chada,34,Delhi,"Tableau,Flutter,Spring Boot",4,Backend Engineer,Hybrid,1344756,True
3237,Shanaya Bhakta,33,Pune,"Machine Learning,Python,Android,SQL,React",5,Data Scientist,Hybrid,984045,False
3238,Samiha Thakur,40,Delhi,"Python,Kubernetes,Flutter,Tableau,Node.js,AWS",3,Mobile Developer,Full-time,2272682,False
3239,Divit Ravi,31,Bangalore,"Android,React,Tableau,Docker,Python",0,Cybersecurity Analyst,Hybrid,1449108,True
3240,Uthkarsh Das,38,Remote,"SQL,TensorFlow,MongoDB,Tableau",8,Data Analyst,Internship,2187327,False
3241,Myra Atwal,35,Bangalore,"React,Android,Python,Flutter,TensorFlow,Tableau",1,DevOps Engineer,Internship,644081,True
3242,Hazel Barad,21,Chennai,"Android,React,Machine Learning,MongoDB,Kubernetes",5,Data Analyst,Internship,1666472,True
3243,Indrajit Dasgupta,31,Hyderabad,"Python,React,MongoDB,Power BI,Machine Learning,Node.js",4,Cybersecurity Analyst,Remote,1157358,False
3244,Azad Doshi,27,Mumbai,"DevOps,Tableau,Machine Learning,Python,Android,Node.js",5,Data Scientist,Hybrid,2015305,False
3245,Miraya Vora,39,Chennai,"Machine Learning,TensorFlow,Java,Node.js,Flutter,Spring Boot",4,Backend Engineer,Internship,602413,False
3246,Lakshit Sarna,38,Pune,"Android,React,TensorFlow,Java,Flutter",2,Mobile Developer,Full-time,1309642,False
3247,Navya Deo,36,Kolkata,"MongoDB,TensorFlow,Tableau,C++",10,Data Analyst,Remote,2469721,False
3248,Jhanvi Chana,39,Chennai,"Cybersecurity,Java,MongoDB,Docker,AWS,SQL",5,ML Engineer,Full-time,654754,True
3249,Tiya Sen,23,Pune,"Cybersecurity,MongoDB,Machine Learning,C++,DevOps,TensorFlow",10,ML Engineer,Full-time,1532898,False
3250,Jayant Shere,25,Remote,"Spring Boot,Tableau,MongoDB,Power BI,Python,React",6,Mobile Developer,Internship,915224,True
